SMILES,ODOR
CCCCCC(/COC(=O)CC(C)C)=C/c1ccccc1,"fruit,oil,tobacco"
CCCCCCC(=O)OCCCCC,"banana,coconut,ethereal,fruit,lemon,unripe"
CCC(=O)Oc1ccc(C)cc1,animal
CC1(C)CCCC(C)(O)C1=O,"herb,sweet,tobacco"
C[C@H](CCO)CCC=C(C)C,floral
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,"berry,camphor,oak,sawdust,seed,spice,wood"
OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,odorless
CCC(=O)Oc1ccccc1OC,"fruit,nut,vanilla"
O=[Si]=O,odorless
O[P](O)(O)=O,bland
N,ammonia
O,odorless
CC(C)C(=O)OC(C)(C)c1ccccc1,"apricot,dry,fruit,green,peach,plum,sweet"
CC(=O)CCc1ccc(C)cc1,"floral,fruit,gardenia,plum,raspberry,sweet"
COc1cc(\C=C\C)ccc1OC=O,"clove,green,orris,sweet,wood"
CC(C)c1ccc(CCC=O)cc1,"floral,fresh,fruit,melon,muguet"
CC(OC=O)c1ccccc1,"floral,gardenia,green,mimosa,wood"
CCCOC(=O)/C=C/c1ccccc1,"amber,balsam,must,vine"
CCCCCCC(=O)OCCC,"apple,fruit,grape,green,pear,pineapple,ripe,strawberry,sweet,wine"
CC(C)CC(=O)OCCC(C)CCCC(C)=C,"floral,rose,sensual"
Nc1ccccc1C(=O)OC2CCCCC2,"blossom,fruit,neroli,orange"
O=C(OC1CCCCC1)/C=C/c2ccccc2,"almond,cherry,fruit,peach"
CCCCCC(=O)OC(C)(CCC=C(C)C)C=C,"animal,fruit,green,pear,pineapple,warm"
CCC(=O)/C=C/C1C(=CCCC1(C)C)C,powdery
CC(C)CCOC(=O)C(C)=O,"arrack,balsam,caramel,fruit,rum"
CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,"apple,camphor,green,pine,root,valerian,wood"
CC(C)COC(=O)c1ccccc1N,"berry,floral,fruit,grape,sweet"
CCCCCCC(=O)OCC(C)C,"fruit,green,herb"
CCOC(CC(C)CCCC(C)(C)O)OCC,"delicate,floral,green,lily,muguet"
O[Se](O)=O,odorless
S,"egg,rotten"
CCOc1ccc(\C=C\C)cc1OC,"carnation,clove,spice"
CCC(=O)\C=C\C1C(C)C=CCC1(C)C,"musk,oakmoss,patchouli,wood"
C\C=C(/C)C(=O)OC\C=C(C)\CCC=C(C)C,"floral,fruit,geranium,herb,sweet"
CC1=CC[C@@H](CC1)C(C)(C)O,"floral,lilac"
CCCCCOC(=O)C(/C)=C\C,"floral,fruit"
CCCCOC(=O)C(/C)=C\C,"fruit,rose,spice,wine"
CCCCOC(=O)C(/C)=C/C,"floral,fruit,herb,warm"
CC1=CC[C@@H]2C[C@H]1C2(C)C,"harsh,mint,terpene"
CCCCCCC(C)C=O,"floral,lily,rose"
CCCCCCCCCOC(=O)CCCCCCC,"cognac,floral,mushroom,rose,sweet"
CC1CCC(C(O)C1)C(C)=C,mint
CC(=O)OC(C)(C)C1CCC(=CC1)C,"bergamot,herb,pine,sweet"
CC(=O)/C=C/C1C(=CCCC1(C)C)C,"floral,sweet,violet,wood"
OC=C,odorless
CC(=C)C1CCC(=CC1)C,"citric,herb,wood"
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,alcohol
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(CC1OCCO)OCCO,alcohol
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,alcohol
OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,odorless
CCCCCCCC(OC)OC,green
CC1=CCC(CC1)C(C)(C)OC(=O)\C=C\c2ccccc2,"balsam,moscato,nutmeg,sweet,wine"
CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,"floral,nut,sweet,vanilla"
CCCCCCCC(=O)OC(C)(CCC=C(C)C)C=C,herb
[N-]=[N+]=O,odorless
CC(C)C(=O)OC(C)(C)CCc1ccccc1,"floral,fruit,green,juice,papaya,sweet"
CCCC(=O)OC(CC)c1ccccc1,"apricot,floral,fruit,jasmine,plum"
CCCC\C=C(/CC)C=O,"green,sharp"
CCCCCCC#CC(=O)OCC,"cucumber,floral,green,leaf,violet"
CCOC(=O)CCCc1ccccc1,"fruit,plum,sweet"
COc1cc(CC=C)ccc1OC=O,"dry,orris,warm,wood"
CC(=O)CC(=O)OC\C=C(C)\CCC=C(C)C,"apple,fermented,fruit,skin,sweet,wine"
CCCCCC(=O)OC/C=C(C)/CCC=C(C)C,floral
CCCCCCC(OC)OC,green
CCCCCCCOC(=O)/C=C/c1ccccc1,"green,hyacinth,leaf"
CC\C=C/CCOC(=O)CC(C)C,"apple,green,sweet"
CCCCCCC1CC(CO1)OC(C)=O,"floral,fruit,sweet"
CC(C)(Cc1ccccc1)OC=O,herb
COC(=O)c1ccccc1N(C)C,"fruit,leaf,orange"
CCC/C=C/COC(C)=O,"fruit,green"
CC\C=C/CCOC(=O)C(C)CC,"apple,fresh,fruit,green,herb,pineapple,sweet,warm"
CCC(=O)OCC(C)OC(=O)CC,"fruit,wine"
OCCC(=O)OCCc1ccccc1,"bland,rose,sweet"
CSCC=C,"alliaceous,garlic,onion,sulfur"
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\COC(C)=O,wax
CC(C)CC(CC(C)C)OC(C)=O,"banana,floral,herb,lilac,rhubarb"
CCCCCCCC(=O)OCc1ccccc1,"fat,fruit,herb,peach,pineapple"
CC(C)\C=C\C([O-])=O,"black currant,fat,fruit,tea"
CC(O)C(O)=O,"acid,odorless"
CC/C(C)=C/CCC(C)(O)C=C,floral
CCCCC\C=C/CCO,wax
CCCC/C=C/C(O)=O,rancid
COc1cc(CC=C)ccc1OC(=O)Cc2ccccc2,"carnation,honey,spice,sweet"
CC(C)=CCC/C(C)=C/COC(=O)C(C)=C(C)C,fruit
CC(COC(C)=O)c1ccccc1,floral
CC(=O)OC1CCC(CC1)C(C)(C)C,"floral,fresh,fruit,pine"
COc1ccc(cc1)C(=O)OCC(O)=O,"brown,cooked,roasted"
CCC(C)(O)CCc1ccccc1,floral
CC(CCc1ccccc1)OC(C)=O,"fruit,green"
CC1COC(O1)\C=C(C)\CCC=C(C)C,"citrus,lemon,orange,sweet"
CCCCCCCCCC(=O)OCCCCCC,"fresh,green"
N#C[C](=[C]1CC[CH2]CC1)c2ccccc2,"floral,fresh,geranium,grapefruit"
C/C=C(/C)C(=O)OCCC(C)C,"chamomile,floral,fruit"
CC(CCOC(=O)c1ccccc1)CCC=C(C)C,"dry,floral,petal,rose,verbena"
CC(CCOC(=O)/C=C/c1ccccc1)CCC=C(C)C,"floral,mellow,palmarosa,rose,sweet"
Oc1ccccc1C(=O)OCC=C,"banana,fruit,pineapple,wintergreen"
CCCCCOc1ccc(\C=C\C)cc1OC,"balsam,carnation,floral,spice,sweet"
CCCCOc1ccc2ccccc2c1,"berry,floral,fruit,sweet"
CC(CCCC(C)=C)CCOC(=O)Cc1ccccc1,floral
CCCCOc1ccc(C)cc1,"cananga,floral,powerful"
CC(=O)OC1CCC2CCCCC2C1,wood
O=COC1CCC2CCCCC2C1,wood
CCCCCC#CC(=O)OCC,"leaf,oil,violet,wax"
CC(=O)O\C=C/c1ccccc1,"fruit,rum,sweet"
CCCCCCCCC#CC(=O)OC,"floral,fruit,green,violet,wax"
CCCCCCCCCC(C)CO,balsam
CC(C)=CCC\C(C)=C/COC(=O)Cc1ccccc1,"honey,honeysuckle,rose"
CCOC(=O)\C=C/C,"acrid,ester,fermented,fruit,pungent"
CCCCCC(=O)OCCC(C)CCC=C(C)C,"fine,floral,fruit,rose"
CCCCC(=O)OCC(C)C,"ethereal,fruit"
CC1CCC(C(C1)OC=O)C(C)=C,"green,leaf,mint,tuberose"
CCC/C=C/CCO,resin
CCCC/C=C/CCCCC(=O)OCCC(C)C,"floral,rose,wax"
CC(C)CCOC(C)OCCC(C)C,"alcohol,ethereal,fermented,fruit,green"
CCCCCC1C(C)CCC1=O,"coconut,jasmine,sweet"
CCCCCCC1CCCC1=O,"floral,fruit,jasmine"
CCCCCC/C=C/C=C/C=O,"aldehydic,baked,butter,chicken,fat,fruit,green,spice"
CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C,musk
CCOCc1ccc(O)c(OC)c1,phenol
CC1(C)C2CCC(C2)C1=O,camphor
C\C=C\C=C1/C(=CC(=O)CC1(C)C)C,tobacco
CC(C)CCCC(C)(C)O,herb
CCCCCCC#CC(OC)OC,green
CC(C)(CO)Cc1ccccc1,floral
CC(C)CC1CC(C)CCO1,floral
CC(C)(C)C1CCCCC1O,herb
CCC1CCC(=O)C1=O,"caramel,sweet"
CCOC(OCC)c1occc1,"earth,fruit,mushroom"
CCCCC/C=C\C\C=C/C=C/C=O,"citrus,fat,fruit,oil,peel,wax"
CC1CCC2C(C)(C)C3CC12CC4OC34C,wood
CCC(=O)CSC,"fish,garlic,mushroom,oil"
CSc1oc(C)cc1,"coffee,garlic,horseradish,mustard,onion,sulfur"
COCc1occc1,"coffee,roasted"
CC(=O)c1sccc1C,"almond,cananga,floral,phenol,wintergreen"
CC(=O)c1sc(C)cc1,"balsam,cinnamic,hyacinth,mignonette,spice,sweet"
CCC(=O)c1sccc1,"caramel,cream"
CC(=C)C1CCC(C)(O1)C=C,herb
CC(C)CC(=O)C(C)=O,"brown,butter,cream,fruit,sharp,sweet"
CC(=O)CCC1C(=C)CCCC1(C)C,"ambergris,earth,tobacco,warm,wood"
C\C1=C/CCC2(C)OC2CCC(=C/CC1)/C,"amber,wood"
CC1CCC2C(C)(C)C3CC12CC(=O)C3C,"cedar,wood"
CC(C)c1ccc(cc1)C#N,spice
CC(C)C1CCC(CO)CC1,"citron,clean,cumin,floral,fresh,grass,magnolia"
CC(C)=CC\C=C(/C)C=C,"citrus,floral,green,terpene,tropical,wood"
C\C1=C\CCC(=C)C2CC(C)(C)C2CC1,"clove,dry,spice,sweet,wood"
CC/C=C/CC(=O)OC,"fruit,green,pineapple"
CCC/C=C/C(=O)OC,fruit
CC(C)Cc1nccnc1C,"caramel,green,herb,sugar,syrup"
Cc1cnc(C=C)cn1,coffee
CCC(C)N,"ammonia,fish"
CSCC(C)=O,melon
CCC/C=C/C(=O)CC,"coconut,fruit"
CC(C)Cc1cccnc1,aromatic
CSSc1ccccc1,"pungent,radish,sulfur"
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,bland
C=CCOCCc1ccccc1,"fruit,green,honey,mushroom"
CCCCC/C=C/C(C)=O,"berry,fruit"
CCCCCC(=O)c1occc1,"apricot,fruit,green,ketone,peach,sweet"
C/C=C/c1cc(ccc1C)C(C)C,"carrot,dry,earth,green,sweet"
CC1OC(=CC1=O)C,"caramel,ester,fruit"
OC(=O)CCCCCCCC=C,"fat,fruit,green,soap,wax"
CCCCCCCC(=O)CCC,fruit
CC1=CCC(CC1)C(C)(C)OC(=O)c2ccccc2N,"floral,fruit,lily,orange blossom"
CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,"floral,fruit"
CCCCC/C=C/C=C/CO,"citrus,fat,melon,wax"
COc1sccn1,"bread,caramel,cereal"
COC(C)(C)C1CCC(=CC1)C,"bergamot,citrus,grapefruit,orangeflower"
O=C1CCCCCCCCCC\C=C/CC1,musk
CCCC(=O)Oc1ccc(C)cc1,"animal,narcissus"
CCCCCCCCCCCC(OC)OC,green
COC(=O)c1ccccc1N=Cc2ccc(OC)cc2,"floral,hawthorn,mimosa,powdery,sweet"
CCCCCC/C=C/C(O)=O,fat
CC[C@@H](C)O,"oil,wine"
CC(=O)/C=C/C1=C(C)CCCC1(C)C,floral
CCOC(=O)C1CCC=CC1,"cananga,floral,fruit,intense,sweet"
CC(=C)C1CCC(=CC1)COC(C)=O,"fruit,raspberry,wood"
CC(=O)OCC(=C)C1CCC(=CC1)C,"fruit,mint,sweet"
CC1C(C)(C)c2cc(C)c(cc2C1(C)C)C(C)=O,musk
CC1(C)CCCC2(C)OC(=O)C=C12,"apricot,fruit,red,ripe,wood"
CC1=CCC(CC#N)C1(C)C,pine
CCc1sc(CC)nc1,"meat,must,nut"
CC(CCO)C1CCC(=CC1)C,floral
C[C@@H]1CC(=O)C=C2CCC(C[C@@]12C)=C(C)C,"pleasant,powerful,warm"
CC1CCC(=C(C)C)C(=O)C1,mint
CCCc1nccnc1C,nut
CCCCc1nccnc1C,"anise,licorice"
CCCCCCOC(=O)\C=C/C(=O)OCCCCCC,floral
CCC(S)CS,"meat,roasted,sulfur"
CC(CC=O)c1ccccc1,green
CCCCCCCC1CC=CC(=O)O1,"coconut,cream,fat,lactone"
CC(C)C1CCC(C)CC1OC(C)=O,menthol
CCCCCCC1CCCCC(=O)O1,"celery,fruit,peach,sweet"
C/C=C/C=C\COC(=O)C(C)C,"apple,fresh,fruit,galbanum,green,pear,pineapple"
CCC(=O)OC\C=C/C=C/C,"fruit,pineapple,sweet,tropical,wine"
CCCC[C@@H](CC)CCC([O-])=O,"floral,fruit"
CCC(C)(C)C1CCC(=O)CC1,wood
CSCCCOC(C)=O,"ester,fat,sulfur"
CCCC(=O)OCCCSC,"cabbage,sulfur"
CCOC(CCSC)OCC,"cabbage,pungent"
CCC\C=C/C=O,green
CC(C)[C@@H]1CCC(=C[C@@H]1O)C,herb
CCCC(=O)OC\C=C\C=C\C,"cheese,dairy,fruit,green,wine"
CCCC/C=C/COC(C)=O,"fat,fruit,sweet"
CCCCCCCCOC(=O)CC(=O)OCCCCCCCC,fat
CC1(C)CCCC2(C)OC(=O)C=C12,"coumarin,fruit,musk"
CCC1(C)CC(=O)C(=C(C)C1C)C,"caramel,fruit,spice"
CCC1(C)C(C)C(=CC(=O)C1C)C,"caramel,fruit,spice,warm"
CC(O)/C=C/c1ccccc1,"balsam,floral,fruit,sweet"
CCC(=O)OC1CC2CC1C3CC=CC23,herb
CCCCCCOCC(OC)OC,green
CCCSSSC,"garlic,green,metallic,onion,sulfur"
CCCc1sccn1,"green,herb"
CC(/CC\C=C(/C)C=O)=C\C\C=C(/C)C=C,"citrus,mandarin,orange"
C1OCC2Cc3ccccc3C2O1,animal
CC(=O)C1(C)CC2(O)OC(C)(OC2(C)O1)C(C)=O,"butter,roasted"
CC(C)(C)c1ccc(CCC=O)cc1,floral
CCCc1cnccn1,"green,nut,vegetable"
CC(C)OC(=O)c1ccccc1N,"floral,hawthorn,honey,neroli"
CCCCCCCCCCOC(=O)c1ccccc1N,"floral,grape,neroli"
CC(C)[C@H]1CC[C@@H](C)CC1=O,mint
CCC/C=C/C(OC)OC,"apple,fruit"
CC1C2CC(CC2(C)C)C1=O,"camphor,cedar"
CCCCC(=O)OC(C)C,"fruit,pineapple"
CC(=C)[C@@H]1C[C@H]2O[C@@]2(C)C(=O)C1,mint
CCCCCCC\C=C\CO,fat
CCC/C=C/C=C/CO,"chicken,cream,fat,wax"
CCCCC/C=C/C=C/CO,"citrus,fat,melon,wax"
CC(C)CC1OCC(C)O1,caramel
CCCc1nc(C)cnc1C,"hazelnut,nut"
CCCCCCC1CCOC1=O,green
CCC(C)(O)CCC=C(C)C,floral
CCC(C)(O)\C=C\C=C(C)C,floral
CCC(C)CCCC(C)(C)O,citrus
CCCCCCC\C=C\C=C\CO,"fruit,green,wax"
CCOC(CC\C=C/CC)OCC,green
CCSCCCO,"potato,sulfur,vegetable"
CCCCCCc1sccc1,"floral,fruit,gas,green,meat,sulfur"
CCCCCCCCC(OC)OC,citrus
CCCCC/C=C/C=C/C(=O)NCC(C)C,"herb,spice"
CCCCCC1COCCC1OC(C)=O,floral
CCCC/C=C/C(O)=O,"ether,fruit,grass,green"
CCCCCCCCC(C)C=O,citrus
CCCCCCOC(=O)\C=C/C(=O)OCCCCCC,herb
CC(CCC=C(C)C)OC(C)=O,fruit
CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2,ethereal
CC(C)=CCC\C(C)=C\CC\C(C)=C\C=O,"floral,mint"
C[C@@H]([NH+](C)C)c1ccccc1,"amine,ammonia,fish,sweet"
CC1CCC2C(=CC3(O)OC12CC3=C(C)C)C,"fat,fresh"
CC(C)[C@@H]1CC[C@@](C)(O)[C@H]2CCC(=C[C@@H]12)C,herb
CCCCCCC/C=C/COC(C)=O,"fat,wax"
Cc1ccccc1CCO,floral
CCCCOC(=O)C\C=C\C,"chamomile,herb"
CO[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,wood
CC\C=C/C[C@@H]1[C@H](CCC1=O)CC(=O)OC,"floral,jasmine"
CCCCC(O)\C=C\C,"berry,fruit"
CCCC/C=C/CCO,"fat,fresh,fruit,melon,powerful"
CCCCCCC\C(C=O)=C/c1ccccc1,"fruit,green"
CC/C=C/CO,green
CCCCCCOC(=O)C(C)O,"floral,fruit,green,sweet"
CCCCCC(CC)OC(=O)CCC,"citrus,fruit,green,herb,must"
CC(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,green
CCSSC,"sulfur,truffle"
CC(=O)O[C@H]1CC2CCC1(C)C2(C)C,"camphor,pine"
CC(=O)CCC1=C(C)C=CCC1(C)C,floral
CSCCCCO,"alliaceous,cabbage,garlic,green,potato,sulfur,vegetable"
CC(C)(C)C1CCC(CC1)C=O,"floral,wood"
CC(CCOC(=O)C=C(C)C)CCC=C(C)C,"floral,geranium,rose"
CCC(C)(CCCC(C)C)OC(C)=O,herb
CC(C)CCCC(C)CCOC(C)=O,wax
CCCCCCCc1ccccn1,"earth,floral,geranium,green"
Cc1ccc(CC(C)(C)O)cc1,floral
CCOCc1ccccc1O,"castoreum,smoke,sweet,vanilla"
CCC/C=C/CCC(=O)OC,"fresh,fruit,pineapple"
COc1ccc(OC)c(c1)C(C)(C)C,"oil,rich,vetiver,wood"
CCCC(CC(=O)OCC)OC(C)=O,"body,fruit,good,green"
CC1(C)CCCC23CCC(C)(CC12)C(=O)O3,"amber,animal,dry"
OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,odorless
CC\C=C/CCCCCC=O,"aldehydic,citrus,cucumber"
CCCCC/C=C/CC\C=C\C=O,"citrus,fat,mandarin,melon,orange"
CCCCCCC/C=C/C=C/C=O,"citrus,fat,grapefruit,orange"
CCC1=C(O)C(=O)CC1,"balsam,butterscotch,caramel,chocolate,coffee,maple,smoke,wood"
CC(C)(C)C1CCC(O)CC1,"patchouli,wood"
CSc1cnccn1,sulfur
CCCCCC1OC(=O)C=C1,"fruit,mint"
CCCCCCC(O)C=C,"cream,earth,green,mushroom,oil"
CCOC(=O)CCCSC,sulfur
CC(O)/C=C/C1=C(C)CCCC1(C)C,floral
CC(OC(C)=O)/C=C/C1=C(C)CCCC1(C)C,floral
CC(=O)c1cnc(C)cn1,popcorn
CCOCC=C(C)C,"fruit,grass,green"
CCCCC\C=C\CO,"green,vegetable"
CCCCCCC\C=C\CO,wax
CCCCCCCCC\C=C\CO,fat
CC(CCC=C(C)C)C(=C)C=O,citrus
CC(CCO)CCC(O)C(C)=C,rose
CC(=O)C1=CC(C)(C)CCC1,"armoise,oil"
CC1CCC(C=C2C(C)CCC12)C(C)=C,must
CCCCCCCCCC\C=C\C#N,citrus
C[C@H]1O[C@@H](C)C(=[NH+]1)C,"caramel,green,must,nut,wood"
CC(=C)C1CCC(C)(O)C=C1,"mint,terpene"
CCOCCC(C)CCCC(C)C,floral
CCOC\C=C(C)/CCC=C(C)C,"clean,cologne,floral,rose"
CC(=O)c1oc(C)cc1C,"balsam,sweet"
CC1OC(C)(O)C(C)OC1(C)O,"butter,cream,milk"
CC(C)[C@H]1CC[C@@H](C)C[C@@H]1O,"camphor,earth,hay,herb,must,sweet"
CC1CCCC2(C)CCCCC12O,earth
CCC(=O)OCCOc1ccccc1,fruit
CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,"musk,wood"
CC1SSC(C)S1,"beef,meat,sulfur"
C\C=C/C(=O)C1=C(C)CCCC1(C)C,"black currant,floral,fruit,tobacco"
C\C=C/C(=O)C1C(=CCCC1(C)C)C,"apple,floral,fruit,rose"
CCOC(=O)C(C)SSC,"fruit,sulfur"
CSC(=O)CC(C)C,"acrid,cheese,fermented,mushroom,ripe,sharp,sulfur,tomato"
CC1SC(C)SC(C)S1,"green,onion,sulfur"
CC(=O)c1nccnc1C,"grain,nut,roasted,toasted,vegetable"
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,wood
C[C@H]1CCC=C(C)C12CC[C@H](C2)C(C)(C)O,"pepper,spice,wood"
CC(=O)c1oc2ccccc2c1C,floral
CC(CO)CC/C=C(C)/CCC=C(C)C,"aldehydic,wax"
CC1NCCS1,"bouillon,cooked,meat,soup"
CCCCC1OC(C)CC(=C1)C,"floral,geranium,green"
CC(S)CCS,"alliaceous,chemical,garlic,meat,onion,spice,sulfur"
C=CCC(C=O)c1ccccc1,"floral,fruit"
CC(C)C12CC1C(=CC2=O)C,"mint,pungent"
CCO[C@@H]1C[C@H](C)CC(C)(C)C1,herb
C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C,"floral,rose"
CC(C)C(=O)OC1CC2CCC1(C)C2(C)C,"camphor,nut,pine"
C/C=C/C(=O)C1C(=CCCC1(C)C)C,fruit
COc1ccc(O)c(c1)C(C)(C)C,rubber
CC(OC=O)C1CCCC(C)(C)C1,"apple,fresh,fruit,herb,seashore,wood"
CC(O)C1CCCC(C)(C)C1,"camphor,mint"
CC(OC(C)=O)C1CCCC(C)(C)C1,floral
CCC(O)OC(O)CC,odorless
CC(=O)C1CCCC(C)(C)C1,thujone
CC(O)/C=C/C1C(=CCCC1(C)C)C,floral
CCC(C)NC(=O)\C=C\C=C\CC\C=C\C,fruit
CCCC\C(=C\C)C=O,"cooked,roasted"
CCCCCOC(=O)CC(C)C,"apple,fresh,fruit"
CCCCCC1=CC(=O)CCC1,"coconut,jasmine,lactone,muguet,orange"
Oc1ccccc1C(=O)OC2CCCCC2,floral
CCCCCC1=CCCC1=O,floral
Cc1cccc(CCCCCO)c1,"blossom,floral,rose,wax"
COc1ccc(\C=C/C)cc1,anise
CCc1nccnc1OC,"bell,earth,nut,pepper,potato,raw"
CC(C)C1CCC2C(=C1)CCC3C(C)(CO)CCCC23C,wood
CCCCC\C=C\CCC(O)=O,fruit
CC/C=C/CC\C=C\C=O,"cucumber,green,leaf,violet"
CCCCCC(O)CCCC(=O)OCC(O)CO,tropical
CCCCCCCC(O)CCCC(=O)OCC(O)CO,tropical
CC1SC(=C(O)C1=O)C,"bread,meat"
CCCCC(C)O,"dusty,mushroom,oil"
CCOC(=O)C\C=C\CC,"brandy,fruit,green,rum"
CCCC/C=C/CC(=O)OCC,"fat,fruit"
OCC1CCC2C3CC(CC3CO)C12,amber
C=CCOC1CC2CC1C3C=CCC23,"anise,floral,fruit,herb,wood"
CC1(C)C2CCC1(C)C(C2)OC(=O)c3ccccc3,"balsam,herb,pine"
CCC/C=C/CCC(C)=O,"berry,fruit"
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,"herb,spice"
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,"clean,dry,plastic"
CC1OC(C)C2Cc3ccccc3C2O1,floral
CCCSCC=C,"garlic,green,onion,sulfur"
CCC/C=C/C(=O)OCC,"fruit,green,sweet,vegetable"
CC1C=CCCC1(C)C=O,green
COC(=O)C1C(=CCCC1(C)C)C,herb
CCOC(C)OCC\C=C\CC,green
CC(/CO)=C\CC1CC=C(C)C1(C)C,wood
CC\C(CO)=C/CC1CC=C(C)C1(C)C,wood
COc1cc(C=C)cc(OC)c1O,"animal,leather,phenol"
CC(=O)C1CCC(=C\CCC(=C/C/C=C1/C)\C)/C,"ambergris,musk,vetiver,wood"
CC(C)CCOC(=O)c1ccccc1N,wood
Cc1oc(C)c(SSc2cc(C)oc2C)c1,meat
OC(O)C(=O)c1ccccc1,"fat,green,nut,vegetable"
O=C1CCCCCCC\C=C/CCCCCCO1,musk
CC(=O)OC1=C(C)OC=CC1=O,"berry,fruit,jam,tropical"
CCC\C=C(/C)C([O-])=O,"cheese,fruit"
Cc1ccc2OCC(=O)COc2c1,melon
CC(=C)C(O)C\C=C(/C)C=C,"camphor,lime"
CC(C)C(=O)OCC1=CCC2CC1C2(C)C,"fruit,pine,wood"
CCCCCC\C=C/C#N,"green,orris"
CC(C)=CCCC(C)(O)C#C,musk
CCCCCCC(C(C)=O)C(=O)OCC,floral
CC(C)[C@@H]1CC[C@H](C)[C@@H]2C=C[C@H](C)C[C@@H]12,wood
CSCS,"pungent,sulfur"
CC(=C)C(O)C\C=C(/C)C=C,"camphor,lime"
CC(C)c1cnccn1,"green,honey,mint,nut"
CC(C)Cc1cnccn1,green
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,"patchouli,wood"
CC(=O)OC/C=C(C)/CC/C=C(C)/CCC=C(C)C,"floral,green,rose"
CC1CCC(C(C)=C)C(=O)C1,"fresh,herb,mint,peppermint"
CC(OC(C)=O)c1ccccc1,"floral,fruit,herb,sweet"
CCCCCCCCOC(=O)C(C)CC,"fruit,green,must,wax"
CCCCCCc1ccc(/C=C/C(OC)OC)cc1,"fat,foliage,fresh,green,wood"
CC(=C)/C=C/CC(C)(O)C=C,"fungal,mold"
C/C=C/C/C=C/C(C)=O,"fruit,grass,green"
CCCCCOC(=O)c1ccccc1N,"amyl,butyl,ester,floral,salicylate,weak"
O=CCC\C=C1/CC2CC1C3CCCC23,floral
CC1CC(=C)CC(O1)c2ccccc2,"floral,geranium,green"
CCCCC/C=C/CCC=O,"aldehydic,citrus,fat,orange"
CCCCCC\C=C\COC(C)=O,"citrus,fruit,sweet,wax"
CCCSSCC,"garlic,green,onion,sulfur"
CC1(C)C2CC1C(=C)C(=O)C2,mint
CC1=CC=CCC1,"citrus,lemon,lime,powerful"
CCCCCCCCCC(=O)OCC(C)C,"apricot,brandy,cognac,fermented,oil,sweet"
CCCCCCCCCC(=O)OCCC,"fat,fruit,green,oil,vegetable,wax,wood"
CC(=O)OCC1CCC2C3CCC(C3)C12,"sandal,wood"
O=CC1CCC2C3CCC(C3)C12,"air,aldehydic,fresh,green,melon"
C/C=C/C=C/C(=O)OCC=C,"fruit,pineapple"
CC1(C)C2CC=C(CC=O)C1C2,"linseed,pine,wood"
CCCOC(=O)c1ccccc1N,"floral,herb,orangeflower,vine"
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3CC12C(=O)C=C3C,"cedar,soft,wood"
CCC(=O)C1CC(CC=C1C)C(C)C,citrus
C/C=C/C(=O)OC1CCCCC1,"amber,balsam,cistus,floral"
CCSSSC,"garlic,green,onion,sulfur"
CC(=O)CCC1C(=CCCC1(C)C)C,"earth,floral,herb,orris,raspberry,violet,warm,wood"
CC(C)CCCCCOC(C)=O,"ester,fruit,sweet"
CCc1scnc1C,"earth,green,nut"
CC(C)(O)CCCC1=CCC(CC1)C=O,floral
CC(C)=CCC\C(C)=C/C#N,"aldehydic,citral,citrus,lemon,metallic"
CC(=O)OC1CCC(CC1)C(C)(C)C,wood
